"Facility ID","Measure ID","Value","Footnote","Start Date","End Date"
230176,MSPB-1,0.987518,,01/01/2023,12/31/2023
230180,MSPB-1,0.842424,,01/01/2023,12/31/2023
230193,MSPB-1,0.929845,,01/01/2023,12/31/2023
230195,MSPB-1,1.045708,,01/01/2023,12/31/2023
230197,MSPB-1,0.971804,,01/01/2023,12/31/2023
230207,MSPB-1,0.970124,,01/01/2023,12/31/2023
230208,MSPB-1,0.881057,,01/01/2023,12/31/2023
230216,MSPB-1,0.919732,,01/01/2023,12/31/2023
230217,MSPB-1,0.878739,,01/01/2023,12/31/2023
230222,MSPB-1,0.946051,,01/01/2023,12/31/2023
230227,MSPB-1,1.023502,,01/01/2023,12/31/2023
230230,MSPB-1,0.976374,,01/01/2023,12/31/2023
230236,MSPB-1,0.952329,,01/01/2023,12/31/2023
230239,MSPB-1,0.836614,,01/01/2023,12/31/2023
230241,MSPB-1,0.841967,,01/01/2023,12/31/2023
230244,MSPB-1,1.031330,,01/01/2023,12/31/2023
230254,MSPB-1,1.023507,,01/01/2023,12/31/2023
230259,MSPB-1,0.864980,,01/01/2023,12/31/2023
230264,MSPB-1,N/A,1,01/01/2023,12/31/2023
230269,MSPB-1,0.969469,,01/01/2023,12/31/2023
230270,MSPB-1,1.035802,,01/01/2023,12/31/2023
230273,MSPB-1,0.992739,,01/01/2023,12/31/2023
230275,MSPB-1,N/A,1,01/01/2023,12/31/2023
230277,MSPB-1,0.971616,,01/01/2023,12/31/2023
230279,MSPB-1,0.801275,,01/01/2023,12/31/2023
230297,MSPB-1,1.034837,,01/01/2023,12/31/2023
230301,MSPB-1,0.972385,,01/01/2023,12/31/2023
230302,MSPB-1,0.934620,,01/01/2023,12/31/2023
230303,MSPB-1,0.775288,,01/01/2023,12/31/2023
240001,MSPB-1,0.938686,,01/01/2023,12/31/2023
240002,MSPB-1,0.983203,,01/01/2023,12/31/2023
240004,MSPB-1,0.943383,,01/01/2023,12/31/2023
240006,MSPB-1,0.814223,,01/01/2023,12/31/2023
240010,MSPB-1,0.943203,,01/01/2023,12/31/2023
240014,MSPB-1,0.819824,,01/01/2023,12/31/2023
240018,MSPB-1,0.901921,,01/01/2023,12/31/2023
240019,MSPB-1,1.013399,,01/01/2023,12/31/2023
240020,MSPB-1,0.927981,,01/01/2023,12/31/2023
240022,MSPB-1,0.903304,,01/01/2023,12/31/2023
240030,MSPB-1,0.969978,,01/01/2023,12/31/2023
240036,MSPB-1,0.930841,,01/01/2023,12/31/2023
240038,MSPB-1,0.947011,,01/01/2023,12/31/2023
240040,MSPB-1,0.887415,,01/01/2023,12/31/2023
240043,MSPB-1,0.859807,,01/01/2023,12/31/2023
240044,MSPB-1,0.990913,,01/01/2023,12/31/2023
240047,MSPB-1,0.976188,,01/01/2023,12/31/2023
240050,MSPB-1,0.886802,,01/01/2023,12/31/2023
240052,MSPB-1,0.919190,,01/01/2023,12/31/2023
240053,MSPB-1,0.921850,,01/01/2023,12/31/2023
240056,MSPB-1,0.890609,,01/01/2023,12/31/2023
240057,MSPB-1,0.971767,,01/01/2023,12/31/2023
240064,MSPB-1,0.806136,,01/01/2023,12/31/2023
240066,MSPB-1,0.923936,,01/01/2023,12/31/2023
240069,MSPB-1,0.898840,,01/01/2023,12/31/2023
240071,MSPB-1,0.846840,,01/01/2023,12/31/2023
240075,MSPB-1,0.829183,,01/01/2023,12/31/2023
240076,MSPB-1,0.884812,,01/01/2023,12/31/2023
240078,MSPB-1,0.920136,,01/01/2023,12/31/2023
240080,MSPB-1,0.968515,,01/01/2023,12/31/2023
240084,MSPB-1,0.979010,,01/01/2023,12/31/2023
240088,MSPB-1,0.845765,,01/01/2023,12/31/2023
240093,MSPB-1,0.946928,,01/01/2023,12/31/2023
240100,MSPB-1,0.878131,,01/01/2023,12/31/2023
240101,MSPB-1,0.847748,,01/01/2023,12/31/2023
240104,MSPB-1,0.886244,,01/01/2023,12/31/2023
240106,MSPB-1,0.945841,,01/01/2023,12/31/2023
240115,MSPB-1,0.907993,,01/01/2023,12/31/2023
240141,MSPB-1,0.881315,,01/01/2023,12/31/2023
240166,MSPB-1,0.910344,,01/01/2023,12/31/2023
240187,MSPB-1,0.959778,,01/01/2023,12/31/2023
240206,MSPB-1,N/A,1,01/01/2023,12/31/2023
240207,MSPB-1,0.884615,,01/01/2023,12/31/2023
240210,MSPB-1,0.920744,,01/01/2023,12/31/2023
240213,MSPB-1,0.917828,,01/01/2023,12/31/2023
240214,MSPB-1,0.847101,,01/01/2023,12/31/2023
250001,MSPB-1,1.023051,,01/01/2023,12/31/2023
250002,MSPB-1,1.062180,,01/01/2023,12/31/2023
250004,MSPB-1,1.024927,,01/01/2023,12/31/2023
250006,MSPB-1,1.014441,,01/01/2023,12/31/2023
250007,MSPB-1,0.971496,,01/01/2023,12/31/2023
250009,MSPB-1,0.997530,,01/01/2023,12/31/2023
250017,MSPB-1,N/A,1,01/01/2023,12/31/2023
250018,MSPB-1,N/A,1,01/01/2023,12/31/2023
250019,MSPB-1,1.144916,,01/01/2023,12/31/2023
250020,MSPB-1,1.011976,,01/01/2023,12/31/2023
250025,MSPB-1,1.091074,,01/01/2023,12/31/2023
250027,MSPB-1,0.928266,,01/01/2023,12/31/2023
250031,MSPB-1,1.058858,,01/01/2023,12/31/2023
250034,MSPB-1,0.987252,,01/01/2023,12/31/2023
250036,MSPB-1,0.977694,,01/01/2023,12/31/2023
250038,MSPB-1,0.990923,,01/01/2023,12/31/2023
250040,MSPB-1,0.998870,,01/01/2023,12/31/2023
250042,MSPB-1,1.002386,,01/01/2023,12/31/2023
250043,MSPB-1,0.900239,,01/01/2023,12/31/2023
250044,MSPB-1,0.888552,,01/01/2023,12/31/2023
250048,MSPB-1,1.049119,,01/01/2023,12/31/2023
250049,MSPB-1,0.986048,,01/01/2023,12/31/2023
250050,MSPB-1,1.055019,,01/01/2023,12/31/2023
250057,MSPB-1,0.981472,,01/01/2023,12/31/2023
250058,MSPB-1,0.962582,,01/01/2023,12/31/2023
250061,MSPB-1,0.810401,,01/01/2023,12/31/2023
250067,MSPB-1,0.956093,,01/01/2023,12/31/2023
250069,MSPB-1,1.175676,,01/01/2023,12/31/2023
250072,MSPB-1,0.995958,,01/01/2023,12/31/2023
250077,MSPB-1,0.986021,,01/01/2023,12/31/2023
250078,MSPB-1,1.017076,,01/01/2023,12/31/2023
250082,MSPB-1,1.140356,,01/01/2023,12/31/2023
250084,MSPB-1,1.223208,,01/01/2023,12/31/2023
250085,MSPB-1,1.094347,,01/01/2023,12/31/2023
250093,MSPB-1,1.014240,,01/01/2023,12/31/2023
250094,MSPB-1,0.988816,,01/01/2023,12/31/2023
250095,MSPB-1,0.996228,,01/01/2023,12/31/2023
250096,MSPB-1,1.001701,,01/01/2023,12/31/2023
250097,MSPB-1,1.025935,,01/01/2023,12/31/2023
250099,MSPB-1,0.930215,,01/01/2023,12/31/2023
250100,MSPB-1,0.985447,,01/01/2023,12/31/2023
250102,MSPB-1,1.071085,,01/01/2023,12/31/2023
250104,MSPB-1,1.111455,,01/01/2023,12/31/2023
250117,MSPB-1,1.022684,,01/01/2023,12/31/2023
250123,MSPB-1,1.008527,,01/01/2023,12/31/2023
250124,MSPB-1,0.954496,,01/01/2023,12/31/2023
250127,MSPB-1,N/A,1,01/01/2023,12/31/2023
250134,MSPB-1,0.507080,,01/01/2023,12/31/2023
250136,MSPB-1,N/A,1,01/01/2023,12/31/2023
250138,MSPB-1,1.057437,,01/01/2023,12/31/2023
250141,MSPB-1,1.001554,,01/01/2023,12/31/2023
250151,MSPB-1,1.298602,,01/01/2023,12/31/2023
250162,MSPB-1,0.921369,,01/01/2023,12/31/2023
250167,MSPB-1,0.862248,,01/01/2023,12/31/2023
250168,MSPB-1,1.097010,,01/01/2023,12/31/2023
250172,MSPB-1,0.932612,,01/01/2023,12/31/2023
260001,MSPB-1,1.002688,,01/01/2023,12/31/2023
260005,MSPB-1,1.005321,,01/01/2023,12/31/2023
260006,MSPB-1,1.015400,,01/01/2023,12/31/2023
260009,MSPB-1,0.972137,,01/01/2023,12/31/2023
260011,MSPB-1,0.951245,,01/01/2023,12/31/2023
260017,MSPB-1,0.979712,,01/01/2023,12/31/2023
260020,MSPB-1,0.999178,,01/01/2023,12/31/2023
260022,MSPB-1,0.948103,,01/01/2023,12/31/2023
260023,MSPB-1,0.980020,,01/01/2023,12/31/2023
260024,MSPB-1,0.972096,,01/01/2023,12/31/2023
260025,MSPB-1,0.983482,,01/01/2023,12/31/2023
260027,MSPB-1,1.059951,,01/01/2023,12/31/2023
260032,MSPB-1,1.021527,,01/01/2023,12/31/2023
260034,MSPB-1,0.996039,,01/01/2023,12/31/2023
260040,MSPB-1,0.963984,,01/01/2023,12/31/2023
260048,MSPB-1,0.947241,,01/01/2023,12/31/2023
260050,MSPB-1,0.858940,,01/01/2023,12/31/2023
260052,MSPB-1,0.999574,,01/01/2023,12/31/2023
260057,MSPB-1,1.026037,,01/01/2023,12/31/2023
260059,MSPB-1,0.832002,,01/01/2023,12/31/2023
260061,MSPB-1,1.139698,,01/01/2023,12/31/2023
260062,MSPB-1,1.010649,,01/01/2023,12/31/2023
260065,MSPB-1,0.996749,,01/01/2023,12/31/2023
260068,MSPB-1,0.995935,,01/01/2023,12/31/2023
260070,MSPB-1,0.934364,,01/01/2023,12/31/2023
260074,MSPB-1,0.952455,,01/01/2023,12/31/2023
260077,MSPB-1,1.009390,,01/01/2023,12/31/2023
260078,MSPB-1,0.895314,,01/01/2023,12/31/2023
260081,MSPB-1,0.978415,,01/01/2023,12/31/2023
260085,MSPB-1,1.008575,,01/01/2023,12/31/2023
260091,MSPB-1,1.000019,,01/01/2023,12/31/2023
260094,MSPB-1,0.919254,,01/01/2023,12/31/2023
260095,MSPB-1,1.024089,,01/01/2023,12/31/2023
260096,MSPB-1,1.029652,,01/01/2023,12/31/2023
260097,MSPB-1,0.939621,,01/01/2023,12/31/2023
260102,MSPB-1,0.855135,,01/01/2023,12/31/2023
260104,MSPB-1,1.062361,,01/01/2023,12/31/2023
260105,MSPB-1,1.050507,,01/01/2023,12/31/2023
260108,MSPB-1,0.958270,,01/01/2023,12/31/2023
260110,MSPB-1,0.992218,,01/01/2023,12/31/2023
260113,MSPB-1,0.989087,,01/01/2023,12/31/2023
260119,MSPB-1,0.981063,,01/01/2023,12/31/2023
260137,MSPB-1,1.029366,,01/01/2023,12/31/2023
260138,MSPB-1,1.045800,,01/01/2023,12/31/2023
260141,MSPB-1,1.035721,,01/01/2023,12/31/2023
260142,MSPB-1,0.805880,,01/01/2023,12/31/2023
260160,MSPB-1,0.998757,,01/01/2023,12/31/2023
260162,MSPB-1,0.905190,,01/01/2023,12/31/2023
260163,MSPB-1,0.968822,,01/01/2023,12/31/2023
260175,MSPB-1,0.956444,,01/01/2023,12/31/2023
260176,MSPB-1,0.978111,,01/01/2023,12/31/2023
260177,MSPB-1,1.048414,,01/01/2023,12/31/2023
260179,MSPB-1,0.997733,,01/01/2023,12/31/2023
260180,MSPB-1,0.980012,,01/01/2023,12/31/2023
260183,MSPB-1,1.014734,,01/01/2023,12/31/2023
260186,MSPB-1,0.942040,,01/01/2023,12/31/2023
260190,MSPB-1,0.953859,,01/01/2023,12/31/2023
260191,MSPB-1,1.018026,,01/01/2023,12/31/2023
260193,MSPB-1,0.993308,,01/01/2023,12/31/2023
260195,MSPB-1,0.942842,,01/01/2023,12/31/2023
260200,MSPB-1,1.029928,,01/01/2023,12/31/2023
260210,MSPB-1,0.991259,,01/01/2023,12/31/2023
260214,MSPB-1,0.979123,,01/01/2023,12/31/2023
260216,MSPB-1,1.015442,,01/01/2023,12/31/2023
260219,MSPB-1,0.977885,,01/01/2023,12/31/2023
270003,MSPB-1,0.863233,,01/01/2023,12/31/2023
270004,MSPB-1,1.000552,,01/01/2023,12/31/2023
270012,MSPB-1,0.917850,,01/01/2023,12/31/2023
270014,MSPB-1,0.904258,,01/01/2023,12/31/2023
270017,MSPB-1,0.907872,,01/01/2023,12/31/2023
270023,MSPB-1,0.926102,,01/01/2023,12/31/2023
270049,MSPB-1,0.994970,,01/01/2023,12/31/2023
270051,MSPB-1,0.942600,,01/01/2023,12/31/2023
270057,MSPB-1,0.903974,,01/01/2023,12/31/2023
270074,MSPB-1,N/A,1,01/01/2023,12/31/2023
270086,MSPB-1,0.851247,,01/01/2023,12/31/2023
280003,MSPB-1,0.990312,,01/01/2023,12/31/2023
280009,MSPB-1,1.034189,,01/01/2023,12/31/2023
280013,MSPB-1,0.988285,,01/01/2023,12/31/2023
280020,MSPB-1,1.013614,,01/01/2023,12/31/2023
280023,MSPB-1,0.964371,,01/01/2023,12/31/2023
280032,MSPB-1,0.940520,,01/01/2023,12/31/2023
280040,MSPB-1,0.989217,,01/01/2023,12/31/2023
280060,MSPB-1,1.037261,,01/01/2023,12/31/2023
280061,MSPB-1,1.006650,,01/01/2023,12/31/2023
280065,MSPB-1,0.990768,,01/01/2023,12/31/2023
280077,MSPB-1,0.984017,,01/01/2023,12/31/2023
280081,MSPB-1,1.071187,,01/01/2023,12/31/2023
280105,MSPB-1,0.863474,,01/01/2023,12/31/2023
280111,MSPB-1,0.994442,,01/01/2023,12/31/2023
280125,MSPB-1,0.999806,,01/01/2023,12/31/2023
280127,MSPB-1,1.095216,,01/01/2023,12/31/2023
280128,MSPB-1,1.010114,,01/01/2023,12/31/2023
280129,MSPB-1,0.898840,,01/01/2023,12/31/2023
280130,MSPB-1,0.967910,,01/01/2023,12/31/2023
280131,MSPB-1,0.881496,,01/01/2023,12/31/2023
280132,MSPB-1,0.921084,,01/01/2023,12/31/2023
280133,MSPB-1,0.894664,,01/01/2023,12/31/2023
280134,MSPB-1,1.070167,,01/01/2023,12/31/2023
280139,MSPB-1,0.935558,,01/01/2023,12/31/2023
290001,MSPB-1,1.026525,,01/01/2023,12/31/2023
290003,MSPB-1,1.192905,,01/01/2023,12/31/2023
290005,MSPB-1,1.146754,,01/01/2023,12/31/2023
290007,MSPB-1,1.062891,,01/01/2023,12/31/2023
290008,MSPB-1,0.895882,,01/01/2023,12/31/2023
290009,MSPB-1,0.922401,,01/01/2023,12/31/2023
290012,MSPB-1,1.284821,,01/01/2023,12/31/2023
290019,MSPB-1,0.934297,,01/01/2023,12/31/2023
290021,MSPB-1,1.101178,,01/01/2023,12/31/2023
290032,MSPB-1,0.927137,,01/01/2023,12/31/2023
290039,MSPB-1,1.101881,,01/01/2023,12/31/2023
290041,MSPB-1,1.085751,,01/01/2023,12/31/2023
290045,MSPB-1,1.158200,,01/01/2023,12/31/2023
290046,MSPB-1,1.083048,,01/01/2023,12/31/2023
290047,MSPB-1,1.098221,,01/01/2023,12/31/2023
290049,MSPB-1,0.941346,,01/01/2023,12/31/2023
290053,MSPB-1,1.070571,,01/01/2023,12/31/2023
290054,MSPB-1,1.059666,,01/01/2023,12/31/2023
290057,MSPB-1,1.032996,,01/01/2023,12/31/2023
290058,MSPB-1,0.713821,,01/01/2023,12/31/2023
290061,MSPB-1,0.951923,,01/01/2023,12/31/2023
300001,MSPB-1,0.986470,,01/01/2023,12/31/2023
300003,MSPB-1,1.010812,,01/01/2023,12/31/2023
300005,MSPB-1,0.950217,,01/01/2023,12/31/2023
300011,MSPB-1,0.972349,,01/01/2023,12/31/2023
300012,MSPB-1,1.032364,,01/01/2023,12/31/2023
300014,MSPB-1,0.922157,,01/01/2023,12/31/2023
300017,MSPB-1,0.967667,,01/01/2023,12/31/2023
300018,MSPB-1,0.926649,,01/01/2023,12/31/2023
300019,MSPB-1,0.963341,,01/01/2023,12/31/2023
300020,MSPB-1,0.982314,,01/01/2023,12/31/2023
300023,MSPB-1,0.945903,,01/01/2023,12/31/2023
300029,MSPB-1,1.009497,,01/01/2023,12/31/2023
300034,MSPB-1,0.984224,,01/01/2023,12/31/2023
310001,MSPB-1,1.094604,,01/01/2023,12/31/2023
310002,MSPB-1,1.060229,,01/01/2023,12/31/2023
310003,MSPB-1,1.035473,,01/01/2023,12/31/2023
310005,MSPB-1,0.939578,,01/01/2023,12/31/2023
310006,MSPB-1,1.049106,,01/01/2023,12/31/2023
310008,MSPB-1,1.076166,,01/01/2023,12/31/2023
310009,MSPB-1,1.196001,,01/01/2023,12/31/2023
310010,MSPB-1,0.992945,,01/01/2023,12/31/2023
310011,MSPB-1,1.011549,,01/01/2023,12/31/2023
310012,MSPB-1,1.029576,,01/01/2023,12/31/2023
310014,MSPB-1,1.056610,,01/01/2023,12/31/2023
310015,MSPB-1,1.056570,,01/01/2023,12/31/2023
310016,MSPB-1,1.118353,,01/01/2023,12/31/2023
310017,MSPB-1,1.117037,,01/01/2023,12/31/2023
310019,MSPB-1,1.104375,,01/01/2023,12/31/2023
310022,MSPB-1,1.046506,,01/01/2023,12/31/2023
310024,MSPB-1,1.072814,,01/01/2023,12/31/2023
310025,MSPB-1,1.083162,,01/01/2023,12/31/2023
310027,MSPB-1,1.158881,,01/01/2023,12/31/2023
310028,MSPB-1,1.031406,,01/01/2023,12/31/2023
310029,MSPB-1,1.092099,,01/01/2023,12/31/2023
310031,MSPB-1,1.018849,,01/01/2023,12/31/2023
310032,MSPB-1,1.026392,,01/01/2023,12/31/2023
310034,MSPB-1,1.044866,,01/01/2023,12/31/2023
310038,MSPB-1,1.076486,,01/01/2023,12/31/2023
310039,MSPB-1,1.059106,,01/01/2023,12/31/2023
310040,MSPB-1,1.163584,,01/01/2023,12/31/2023
310041,MSPB-1,1.127485,,01/01/2023,12/31/2023
310044,MSPB-1,1.068847,,01/01/2023,12/31/2023
310045,MSPB-1,1.053755,,01/01/2023,12/31/2023
310047,MSPB-1,1.024001,,01/01/2023,12/31/2023
310048,MSPB-1,1.034496,,01/01/2023,12/31/2023
310050,MSPB-1,1.036630,,01/01/2023,12/31/2023
310051,MSPB-1,1.041327,,01/01/2023,12/31/2023
310052,MSPB-1,1.119716,,01/01/2023,12/31/2023
310054,MSPB-1,1.068367,,01/01/2023,12/31/2023
310057,MSPB-1,1.125472,,01/01/2023,12/31/2023
310058,MSPB-1,1.203926,,01/01/2023,12/31/2023
310060,MSPB-1,0.968521,,01/01/2023,12/31/2023
310061,MSPB-1,1.112305,,01/01/2023,12/31/2023
310064,MSPB-1,1.009425,,01/01/2023,12/31/2023
310069,MSPB-1,0.997798,,01/01/2023,12/31/2023
310070,MSPB-1,1.041625,,01/01/2023,12/31/2023
310073,MSPB-1,1.073819,,01/01/2023,12/31/2023
310074,MSPB-1,1.057382,,01/01/2023,12/31/2023
310075,MSPB-1,1.069640,,01/01/2023,12/31/2023
310076,MSPB-1,1.045849,,01/01/2023,12/31/2023
310083,MSPB-1,1.256387,,01/01/2023,12/31/2023
310084,MSPB-1,1.130601,,01/01/2023,12/31/2023
310086,MSPB-1,1.019770,,01/01/2023,12/31/2023
310092,MSPB-1,1.189982,,01/01/2023,12/31/2023
310096,MSPB-1,0.952494,,01/01/2023,12/31/2023
310108,MSPB-1,1.132301,,01/01/2023,12/31/2023
310110,MSPB-1,1.053472,,01/01/2023,12/31/2023
310111,MSPB-1,1.071594,,01/01/2023,12/31/2023
310112,MSPB-1,1.082563,,01/01/2023,12/31/2023
310113,MSPB-1,1.034507,,01/01/2023,12/31/2023
310115,MSPB-1,1.096923,,01/01/2023,12/31/2023
310118,MSPB-1,1.145638,,01/01/2023,12/31/2023
310119,MSPB-1,1.158143,,01/01/2023,12/31/2023
310130,MSPB-1,1.091570,,01/01/2023,12/31/2023
320001,MSPB-1,1.040741,,01/01/2023,12/31/2023
320002,MSPB-1,0.912392,,01/01/2023,12/31/2023
320004,MSPB-1,0.896555,,01/01/2023,12/31/2023
320005,MSPB-1,0.983502,,01/01/2023,12/31/2023
320006,MSPB-1,0.977369,,01/01/2023,12/31/2023
320009,MSPB-1,1.002537,,01/01/2023,12/31/2023
320011,MSPB-1,0.798570,,01/01/2023,12/31/2023
320017,MSPB-1,0.918940,,01/01/2023,12/31/2023
320018,MSPB-1,1.060200,,01/01/2023,12/31/2023
320021,MSPB-1,0.993718,,01/01/2023,12/31/2023
320022,MSPB-1,0.898344,,01/01/2023,12/31/2023
320030,MSPB-1,0.971457,,01/01/2023,12/31/2023
320033,MSPB-1,0.811469,,01/01/2023,12/31/2023
320059,MSPB-1,0.913674,,01/01/2023,12/31/2023
320060,MSPB-1,0.680434,,01/01/2023,12/31/2023
320061,MSPB-1,0.751805,,01/01/2023,12/31/2023
320062,MSPB-1,N/A,1,01/01/2023,12/31/2023
320063,MSPB-1,1.048357,,01/01/2023,12/31/2023
320065,MSPB-1,1.091467,,01/01/2023,12/31/2023
320074,MSPB-1,1.004177,,01/01/2023,12/31/2023
320084,MSPB-1,0.831736,,01/01/2023,12/31/2023
320085,MSPB-1,1.017591,,01/01/2023,12/31/2023
320086,MSPB-1,0.885180,,01/01/2023,12/31/2023
320090,MSPB-1,0.844989,,01/01/2023,12/31/2023
320091,MSPB-1,1.097330,,01/01/2023,12/31/2023
330005,MSPB-1,0.961446,,01/01/2023,12/31/2023
330006,MSPB-1,1.180382,,01/01/2023,12/31/2023
330008,MSPB-1,0.863445,,01/01/2023,12/31/2023
330009,MSPB-1,0.976908,,01/01/2023,12/31/2023
330011,MSPB-1,0.923079,,01/01/2023,12/31/2023
330013,MSPB-1,1.005091,,01/01/2023,12/31/2023
330014,MSPB-1,1.076794,,01/01/2023,12/31/2023
330019,MSPB-1,1.175037,,01/01/2023,12/31/2023
330023,MSPB-1,0.946839,,01/01/2023,12/31/2023
330024,MSPB-1,0.988529,,01/01/2023,12/31/2023
330027,MSPB-1,1.078716,,01/01/2023,12/31/2023
330028,MSPB-1,1.084645,,01/01/2023,12/31/2023
330030,MSPB-1,0.906727,,01/01/2023,12/31/2023
330033,MSPB-1,0.897270,,01/01/2023,12/31/2023
330043,MSPB-1,1.059447,,01/01/2023,12/31/2023
330044,MSPB-1,1.081794,,01/01/2023,12/31/2023
330045,MSPB-1,0.989093,,01/01/2023,12/31/2023
330046,MSPB-1,1.014650,,01/01/2023,12/31/2023
330047,MSPB-1,1.086589,,01/01/2023,12/31/2023
330049,MSPB-1,0.949071,,01/01/2023,12/31/2023
330055,MSPB-1,1.098093,,01/01/2023,12/31/2023
330056,MSPB-1,1.062649,,01/01/2023,12/31/2023
330057,MSPB-1,0.969398,,01/01/2023,12/31/2023
330058,MSPB-1,0.867739,,01/01/2023,12/31/2023
330059,MSPB-1,1.009193,,01/01/2023,12/31/2023
330065,MSPB-1,0.936447,,01/01/2023,12/31/2023
330073,MSPB-1,0.967204,,01/01/2023,12/31/2023
330074,MSPB-1,0.882772,,01/01/2023,12/31/2023
330078,MSPB-1,0.980272,,01/01/2023,12/31/2023
330079,MSPB-1,0.868469,,01/01/2023,12/31/2023
330080,MSPB-1,0.989476,,01/01/2023,12/31/2023
330085,MSPB-1,1.046918,,01/01/2023,12/31/2023
330086,MSPB-1,1.098004,,01/01/2023,12/31/2023
330090,MSPB-1,0.927599,,01/01/2023,12/31/2023
330094,MSPB-1,1.012363,,01/01/2023,12/31/2023
330096,MSPB-1,0.915052,,01/01/2023,12/31/2023
330100,MSPB-1,N/A,1,01/01/2023,12/31/2023
330101,MSPB-1,1.007845,,01/01/2023,12/31/2023
330102,MSPB-1,0.987423,,01/01/2023,12/31/2023
330103,MSPB-1,0.976660,,01/01/2023,12/31/2023
330104,MSPB-1,1.042090,,01/01/2023,12/31/2023
330106,MSPB-1,1.035677,,01/01/2023,12/31/2023
330107,MSPB-1,0.980516,,01/01/2023,12/31/2023
330111,MSPB-1,0.872706,,01/01/2023,12/31/2023
330115,MSPB-1,1.018895,,01/01/2023,12/31/2023
330119,MSPB-1,1.040170,,01/01/2023,12/31/2023
330125,MSPB-1,0.940394,,01/01/2023,12/31/2023
330126,MSPB-1,1.034273,,01/01/2023,12/31/2023
330127,MSPB-1,1.056821,,01/01/2023,12/31/2023
330128,MSPB-1,1.012457,,01/01/2023,12/31/2023
330135,MSPB-1,0.912819,,01/01/2023,12/31/2023
330136,MSPB-1,0.961157,,01/01/2023,12/31/2023
330140,MSPB-1,0.957510,,01/01/2023,12/31/2023
330141,MSPB-1,1.137789,,01/01/2023,12/31/2023
330144,MSPB-1,0.974228,,01/01/2023,12/31/2023
330151,MSPB-1,0.924095,,01/01/2023,12/31/2023
330153,MSPB-1,0.974535,,01/01/2023,12/31/2023
330157,MSPB-1,0.869012,,01/01/2023,12/31/2023
330158,MSPB-1,1.097816,,01/01/2023,12/31/2023
330160,MSPB-1,1.033988,,01/01/2023,12/31/2023
330162,MSPB-1,0.950252,,01/01/2023,12/31/2023
330164,MSPB-1,0.891576,,01/01/2023,12/31/2023
330166,MSPB-1,0.808311,,01/01/2023,12/31/2023
330169,MSPB-1,1.039526,,01/01/2023,12/31/2023
330175,MSPB-1,0.982123,,01/01/2023,12/31/2023
330180,MSPB-1,0.989696,,01/01/2023,12/31/2023
330181,MSPB-1,1.100437,,01/01/2023,12/31/2023
330182,MSPB-1,1.004820,,01/01/2023,12/31/2023
330184,MSPB-1,1.121208,,01/01/2023,12/31/2023
330185,MSPB-1,1.023325,,01/01/2023,12/31/2023
330188,MSPB-1,0.981975,,01/01/2023,12/31/2023
330191,MSPB-1,0.920972,,01/01/2023,12/31/2023
330193,MSPB-1,1.235552,,01/01/2023,12/31/2023
330194,MSPB-1,1.052724,,01/01/2023,12/31/2023
330195,MSPB-1,1.050330,,01/01/2023,12/31/2023
330196,MSPB-1,1.088818,,01/01/2023,12/31/2023
330197,MSPB-1,0.960465,,01/01/2023,12/31/2023
330198,MSPB-1,1.028606,,01/01/2023,12/31/2023
330199,MSPB-1,0.929227,,01/01/2023,12/31/2023
330202,MSPB-1,0.970971,,01/01/2023,12/31/2023
330203,MSPB-1,0.967578,,01/01/2023,12/31/2023
330204,MSPB-1,0.936225,,01/01/2023,12/31/2023
330205,MSPB-1,1.004702,,01/01/2023,12/31/2023
330208,MSPB-1,1.117503,,01/01/2023,12/31/2023
330211,MSPB-1,0.925231,,01/01/2023,12/31/2023
330214,MSPB-1,0.998396,,01/01/2023,12/31/2023
330215,MSPB-1,0.950844,,01/01/2023,12/31/2023
330218,MSPB-1,1.007465,,01/01/2023,12/31/2023
330219,MSPB-1,1.003589,,01/01/2023,12/31/2023
330221,MSPB-1,0.958586,,01/01/2023,12/31/2023
330222,MSPB-1,0.892095,,01/01/2023,12/31/2023
330224,MSPB-1,1.043981,,01/01/2023,12/31/2023
330226,MSPB-1,0.935159,,01/01/2023,12/31/2023
330229,MSPB-1,1.046420,,01/01/2023,12/31/2023
330231,MSPB-1,0.982628,,01/01/2023,12/31/2023
330233,MSPB-1,1.076805,,01/01/2023,12/31/2023
330234,MSPB-1,1.095898,,01/01/2023,12/31/2023
330235,MSPB-1,0.990175,,01/01/2023,12/31/2023
330238,MSPB-1,0.859870,,01/01/2023,12/31/2023
330239,MSPB-1,0.996184,,01/01/2023,12/31/2023
330240,MSPB-1,1.075323,,01/01/2023,12/31/2023
330241,MSPB-1,0.993173,,01/01/2023,12/31/2023
330245,MSPB-1,1.058234,,01/01/2023,12/31/2023
330246,MSPB-1,1.068296,,01/01/2023,12/31/2023
330250,MSPB-1,0.982551,,01/01/2023,12/31/2023
330259,MSPB-1,1.180855,,01/01/2023,12/31/2023
330261,MSPB-1,1.023198,,01/01/2023,12/31/2023
330264,MSPB-1,1.002096,,01/01/2023,12/31/2023
330265,MSPB-1,0.951432,,01/01/2023,12/31/2023
330267,MSPB-1,1.056263,,01/01/2023,12/31/2023
330270,MSPB-1,0.912434,,01/01/2023,12/31/2023
330273,MSPB-1,1.014477,,01/01/2023,12/31/2023
330276,MSPB-1,0.851125,,01/01/2023,12/31/2023
330277,MSPB-1,0.948631,,01/01/2023,12/31/2023
