zip,lat,lon
68420,40.1093,-96.1509
68434,40.9066,-97.0966
68446,40.6614,-96.1824
68450,40.3697,-96.205
68467,40.8667,-97.5825
68506,40.7848,-96.6431
68510,40.8063,-96.6545
68522,40.7934,-96.7479
68526,40.7314,-96.5878
68601,41.4297,-97.3684
68620,41.7049,-97.9991
68632,41.2528,-97.13
68640,41.4468,-97.764
68651,41.1966,-97.5571
68661,41.4591,-97.0628
68701,42.0329,-97.4229
68713,42.5483,-98.9761
68714,42.5763,-99.5387
68729,42.4681,-97.8932
68746,42.8373,-98.4504
68756,42.1389,-98.0151
68763,42.4857,-98.6456
68765,42.3539,-97.582
68769,42.3467,-97.7786
68787,42.2304,-97.0186
68788,41.845,-96.7318
68803,40.9286,-98.3873
68818,40.8528,-98.0201
68822,41.4126,-99.6355
68825,41.2485,-99.9932
68826,41.1213,-98.0017
68845,40.7514,-99.1291
68848,40.6861,-99.0693
68850,40.785,-99.7515
68862,41.5962,-98.9418
68873,41.2242,-98.444
68901,40.5877,-98.3911
68920,40.1189,-99.3601
68939,40.1052,-98.9469
68949,40.4475,-99.3672
68959,40.5091,-98.9383
68970,40.0952,-98.5187
68978,40.0315,-98.0779
69001,40.2049,-100.6279
69021,40.098,-101.5344
69022,40.2808,-100.1676
69033,40.5251,-101.6468
69101,41.1326,-100.7746
69130,40.8619,-99.9921
69138,40.94,-100.1547
69140,40.8511,-101.7196
69145,41.2321,-103.6602
69153,41.1275,-101.7107
69154,41.405,-102.3444
69162,41.138,-102.9856
69201,42.8062,-100.6215
69210,42.5403,-99.8615
69301,42.1149,-102.888
69336,41.6766,-103.0701
69337,42.8193,-102.9953
69343,42.8068,-102.2049
69361,41.872,-103.6619
70002,30.0098,-90.163
70006,30.0129,-90.1915
70043,29.9466,-89.9611
70065,30.0252,-90.2522
70068,30.0777,-90.4895
70070,29.9251,-90.3693
70071,30.0447,-90.7008
70072,29.8598,-90.1105
70112,29.9605,-90.0753
70115,29.9289,-90.1005
70118,29.9504,-90.1236
70119,29.9746,-90.0852
70121,29.9614,-90.1577
70123,29.9511,-90.206
70127,30.0313,-89.9758
70128,30.0487,-89.9585
70130,29.9324,-90.0739
70301,29.7992,-90.8096
70345,29.5232,-90.3393
70346,30.1018,-90.997
70360,29.5943,-90.7548
70363,29.5601,-90.6917
70364,29.6299,-90.7268
70380,29.6977,-91.2654
70394,29.7178,-90.5999
70403,30.4911,-90.4697
70422,30.7266,-90.509
70427,30.7733,-89.8653
70433,30.4876,-90.0959
70438,30.8577,-90.1155
70441,30.8647,-90.7256
70443,30.6351,-90.5277
70444,30.8892,-90.4728
70445,30.322,-89.9297
70458,30.2784,-89.7712
70470,30.4255,-89.8813
70503,30.1843,-92.0497
70506,30.2077,-92.0656
70507,30.2813,-92.016
70508,30.1582,-92.0236
70510,29.9466,-92.2416
70517,30.2948,-91.8296
70518,30.1219,-91.9502
70525,30.4013,-92.224
70526,30.2148,-92.3777
70535,30.5116,-92.3985
70538,29.7857,-91.5026
70546,30.2201,-92.6574
70548,29.9771,-92.3025
70554,30.6496,-92.4196
70560,30.001,-91.82
70570,30.5144,-92.0897
70586,30.6924,-92.2737
70601,30.2285,-93.188
70605,30.1693,-93.2218
70633,30.4211,-93.4151
70634,30.8287,-93.2685
70648,30.4607,-92.8693
70663,30.219,-93.3639
70737,30.2473,-90.918
70748,30.8087,-91.1987
70760,30.7014,-91.4421
70775,30.8694,-91.4186
70791,30.6561,-91.1358
70806,30.4485,-91.13
70808,30.4066,-91.1468
70809,30.4089,-91.0842
70810,30.3633,-91.0919
70815,30.4558,-91.0596
70816,30.4273,-91.0356
70817,30.3904,-91.0021
71001,32.5556,-92.9245
71019,32.0231,-93.2648
71040,32.7749,-93.0288
71052,32.0239,-93.698
71055,32.6323,-93.2886
71075,33.0005,-93.4596
71082,32.8423,-93.9504
71101,32.5037,-93.7487
71103,32.4945,-93.7727
71105,32.4589,-93.7143
71106,32.3912,-93.7116
71111,32.5449,-93.7038
71130,32.6076,-93.7526
71201,32.5286,-92.1061
71202,32.3868,-92.0722
71203,32.553,-92.0422
71220,32.7894,-91.9078
71222,32.8221,-92.6579
71232,32.3929,-91.4714
71241,32.7534,-92.318
71251,32.2483,-92.6944
71254,32.8071,-91.1906
71263,32.8731,-91.4302
71269,32.4456,-91.7433
71270,32.5308,-92.6439
71282,32.4326,-91.0645
71291,32.5317,-92.176
71295,32.1592,-91.7108
71301,31.2885,-92.4633
71303,31.3048,-92.5089
71322,30.8641,-92.1466
71334,31.6602,-91.5502
71342,31.6748,-92.1137
71346,31.106,-92.389
71351,31.1396,-92.0831
71360,31.2232,-92.3203
71418,32.1022,-92.1177
71446,31.1256,-93.1736
71449,31.5851,-93.4641
71457,31.7617,-93.0916
71459,31.0466,-93.2054
71463,30.8172,-92.664
71465,31.8734,-92.2214
71483,31.9214,-92.6366
71603,34.1897,-92.0448
71635,33.156,-91.9975
71639,33.8921,-91.4861
71653,33.3274,-91.2825
71654,33.6297,-91.3928
71655,33.625,-91.7948
71671,33.614,-92.0778
71701,33.5948,-92.8513
71730,33.2073,-92.6629
71742,33.8176,-92.4225
71753,33.2647,-93.2392
71801,33.6736,-93.6068
71822,33.6787,-94.1351
71832,34.0442,-94.3386
71852,33.9576,-93.8707
71854,33.431,-93.8765
71901,34.5268,-92.9587
71903,34.5814,-93.0994
71923,34.1153,-93.069
71953,34.5814,-94.221
72015,34.4933,-92.5896
72019,34.604,-92.6259
72031,35.6045,-92.4758
72032,35.0842,-92.4236
72034,35.0823,-92.4683
72076,34.919,-92.1419
72104,34.3557,-92.8292
72110,35.1692,-92.7354
72112,35.5988,-91.2571
72113,34.8491,-92.4059
72117,34.7658,-92.1524
72118,34.8337,-92.3289
72120,34.8807,-92.2303
72143,35.2436,-91.7317
72160,34.4854,-91.5487
72202,34.7363,-92.2741
72205,34.751,-92.3455
72211,34.7413,-92.4222
72301,35.1484,-90.1779
72315,35.9273,-89.919
72335,35.0091,-90.7886
72396,35.233,-90.793
72401,35.833,-90.6965
72405,35.7792,-90.766
72450,36.06,-90.5251
72454,36.387,-90.1926
72476,36.0244,-90.9288
72503,35.7346,-91.5343
72519,36.1202,-92.1867
72543,35.5103,-92.0392
72560,35.8208,-92.0389
72576,36.3766,-91.8759
72601,36.2417,-93.1062
72616,36.3519,-93.5587
72653,36.3312,-92.3753
72703,36.0992,-94.1716
72704,36.0877,-94.3093
72736,36.4155,-94.4779
72758,36.3169,-94.1545
72761,36.18,-94.528
72762,36.1835,-94.1762
72764,36.1716,-94.0428
72801,35.2842,-93.1315
72830,35.4908,-93.4911
72833,35.0495,-93.3929
72834,35.1955,-93.1873
72855,35.2941,-93.7265
72901,35.3653,-94.411
72903,35.3427,-94.3784
72923,35.333,-94.3082
72927,35.1364,-93.9274
72949,35.5246,-93.8374
72956,35.454,-94.3278
72958,34.9026,-94.0772
73005,35.0728,-98.2429
73008,35.5043,-97.6399
73015,35.1235,-98.5755
73018,35.0268,-97.9518
73034,35.6665,-97.4798
73044,35.833,-97.436
73052,34.8211,-97.5998
73070,35.1876,-97.3975
73071,35.233,-97.4067
73072,35.199,-97.4841
73075,34.7385,-97.2195
73080,35.0103,-97.4255
73086,34.5116,-96.9797
73096,35.535,-98.6996
73099,35.4977,-97.7323
73101,35.4916,-97.5628
73104,35.4794,-97.5017
73109,35.4259,-97.5261
73110,35.4605,-97.3974
73112,35.5184,-97.5746
73114,35.5704,-97.5257
73120,35.5835,-97.5638
73129,35.4312,-97.4913
73134,35.6174,-97.5583
73135,35.411,-97.4388
73139,35.3792,-97.5362
73141,35.4918,-97.3666
73159,35.3922,-97.5567
73162,35.5806,-97.6419
73401,34.1566,-97.1792
73438,34.229,-97.4889
73446,34.0784,-96.7597
73448,33.9431,-97.1148
73460,34.2643,-96.6675
73505,34.6179,-98.4552
73507,34.6246,-98.3895
73521,34.6484,-99.3205
73533,34.5073,-97.9403
73550,34.6953,-99.9177
73554,34.9126,-99.4606
73573,34.1745,-97.9973
73601,35.5115,-98.9795
73628,35.6081,-99.6725
73632,35.2788,-98.9511
73644,35.4104,-99.4211
73663,36.1278,-98.8875
73701,36.4028,-97.8623
73717,36.8016,-98.6722
73737,36.2871,-98.604
73750,35.8636,-97.9473
73763,36.1165,-98.3254
73772,35.8538,-98.4175
73801,36.4268,-99.402
73841,36.5722,-99.5738
73858,36.2889,-99.8793
73932,36.8341,-100.5177
73933,36.7283,-102.5355
73942,36.6961,-101.4778
74006,36.7366,-95.9251
74010,35.8209,-96.3758
74012,36.0447,-95.8079
74017,36.3242,-95.5985
74020,36.2553,-96.423
74023,35.9822,-96.7526
74030,35.9931,-96.5198
74048,36.6946,-95.6404
74055,36.2863,-95.8222
74056,36.6904,-96.3121
74066,36.003,-96.1106
74076,36.0724,-97.0551
74079,35.7398,-96.6719
74104,36.1464,-95.9526
74114,36.1262,-95.9408
74120,36.1442,-95.9734
74127,36.1576,-96.0311
74128,36.1459,-95.8514
74132,36.064,-96.0251
74133,36.0467,-95.8841
74136,36.0605,-95.9452
74137,36.0284,-95.9306
74301,36.6334,-95.1382
74344,36.5929,-94.7565
74355,36.8341,-94.877
74361,36.2921,-95.3129
74401,35.7058,-95.5002
74437,35.4622,-96.0122
74447,35.6288,-95.9697
74462,35.2686,-95.1071
74464,35.9094,-94.9787
74465,35.9001,-95.04
74467,35.9549,-95.354
74501,34.9262,-95.7592
74523,34.2349,-95.6254
74525,34.3445,-96.1418
74538,34.5344,-96.2167
74571,34.7381,-94.9978
74601,36.7031,-97.0784
74637,36.5577,-96.6997
74702,33.922,-96.1918
74743,34.0113,-95.5139
74745,33.8851,-94.802
74801,35.2958,-96.9601
74820,34.78,-96.6924
74848,35.0839,-96.377
74859,35.4647,-96.3287
74864,35.5105,-96.7009
74953,35.0606,-94.6096
74955,35.4852,-94.779
74960,35.8107,-94.6313
75001,32.96,-96.8385
75010,33.0304,-96.8777
75013,33.1186,-96.6773
75020,33.745,-96.5496
75024,33.0752,-96.7843
75028,33.0383,-97.0745
75032,32.886,-96.4095
75033,33.2559,-96.8853
75034,33.1499,-96.8241
75035,33.1377,-96.7524
75039,32.8697,-96.9389
75042,32.9185,-96.6775
75057,33.0532,-96.9999
75061,32.8267,-96.9633
75063,32.9247,-96.9598
75069,33.1976,-96.6153
75070,33.1976,-96.6153
75071,33.1976,-96.6153
75075,33.025,-96.7397
75078,33.2362,-96.7954
75082,32.9865,-96.686
75088,32.9031,-96.5472
75090,33.6435,-96.6075
75092,33.6372,-96.6184
75093,33.0299,-96.7889
75110,32.0868,-96.4762
75115,32.6041,-96.8653
75119,32.3321,-96.6224
75142,32.546,-96.2852
75146,32.5914,-96.7728
75149,32.7678,-96.6082
75160,32.7515,-96.2831
75165,32.3808,-96.8374
75182,32.797,-96.5616
75203,32.746,-96.807
75204,32.8038,-96.7851
75216,32.7086,-96.7955
75218,32.8463,-96.6972
75219,32.8132,-96.8142
75226,32.7887,-96.7676
75230,32.8999,-96.7897
75231,32.8756,-96.7495
75234,32.9245,-96.8938
75235,32.8252,-96.8388
75237,32.659,-96.8765
75243,32.9103,-96.7285
75246,32.7948,-96.7697
75251,32.9189,-96.7751
75390,32.7673,-96.7776
75401,33.1854,-96.1304
75418,33.5806,-96.1836
75455,33.1733,-94.9695
75460,33.6581,-95.5379
75482,33.1345,-95.5922
75494,32.9146,-95.2726
75501,33.4113,-94.1774
75503,33.4669,-94.0774
75601,32.5178,-94.7303
75605,32.5547,-94.7767
75633,32.1544,-94.3527
75652,32.2131,-94.7834
75686,32.9623,-94.9603
75701,32.3254,-95.2922
75708,32.419,-95.2106
75751,32.1935,-95.8432
75766,31.9618,-95.2703
75783,32.8049,-95.4302
75785,31.8136,-95.0965
75801,31.7588,-95.6342
75835,31.3208,-95.3928
75840,31.7361,-96.1572
75862,30.942,-95.3403
75901,31.27,-94.6469
75904,31.3489,-94.8327
75948,31.3161,-93.7905
75951,30.8673,-93.9977
75961,31.5611,-94.5
75965,31.7195,-94.6168
75979,30.7752,-94.4155
76001,32.6289,-97.1517
76011,32.7582,-97.1003
76012,32.754,-97.1348
76015,32.6931,-97.1347
76017,32.6555,-97.1599
76020,32.9035,-97.5412
76022,32.8297,-97.1454
76028,32.5316,-97.309
76031,32.3485,-97.3311
76043,32.2298,-97.7629
76048,32.425,-97.7742
76051,32.9328,-97.0808
76054,32.8558,-97.1755
76063,32.5773,-97.1416
76065,32.4757,-96.9936
76067,32.8085,-98.1128
76086,32.7549,-97.7899
76092,32.9485,-97.1524
76104,32.7256,-97.3184
76110,32.7065,-97.3375
76115,32.6796,-97.3336
76123,32.6254,-97.3658
76132,32.6711,-97.4056
76177,32.9448,-97.3124
76180,32.84,-97.225
76201,33.2289,-97.1314
76208,33.2117,-97.0612
76210,33.1428,-97.0727
76227,33.292,-96.9879
76234,33.2351,-97.574
76240,33.6547,-97.1583
76244,32.931,-97.2843
76252,33.6595,-97.3624
76255,33.7982,-97.727
76262,33.0211,-97.2127
76301,33.9053,-98.4976
76308,33.8633,-98.534
76310,33.8581,-98.5755
76360,34.0362,-98.9155
76365,33.8196,-98.26
76374,33.3601,-98.7427
76380,33.5914,-99.2587
76384,34.1491,-99.303
76401,32.2214,-98.2224
76424,32.7532,-98.9099
76442,31.9116,-98.6082
76448,32.3994,-98.8071
76450,33.0993,-98.5832
76458,33.2347,-98.1681
76483,33.1794,-99.1838
76502,31.071,-97.3898
76504,31.0917,-97.3648
76508,31.0363,-97.492
76513,31.0723,-97.472
76528,31.4177,-97.833
76531,31.6781,-98.1131
76542,31.0376,-97.6809
76544,31.1349,-97.7756
76548,31.0286,-97.6115
76550,31.068,-98.1834
76574,30.5708,-97.4094
76634,31.7918,-97.5203
76642,31.5357,-96.5234
76645,32.0149,-97.1198
76667,31.6784,-96.4952
76712,31.5051,-97.2311
76801,31.7754,-98.9915
76821,31.7468,-99.9589
76825,31.1509,-99.3372
76834,31.8287,-99.427
76837,31.2192,-99.8407
76849,30.4754,-99.7473
76903,31.4707,-100.4386
76904,31.4194,-100.48
76932,31.417,-101.5423
76936,30.8667,-100.5889
76950,30.5558,-100.6307
77002,29.7594,-95.3594
77004,29.7247,-95.3625
77008,29.7991,-95.4118
77015,29.7853,-95.1852
77021,29.6954,-95.3562
77024,29.7696,-95.5201
77030,29.7041,-95.401
77049,29.8235,-95.1848
77054,29.6852,-95.4017
77058,29.5716,-95.0998
77070,29.9781,-95.5803
77072,29.699,-95.5862
77074,29.6896,-95.5106
77080,29.8159,-95.523
77081,29.7119,-95.4845
77082,29.7223,-95.6285
77090,30.0167,-95.447
77094,29.7705,-95.7107
77304,30.3217,-95.5285
77325,30.0569,-95.1835
77338,30.0041,-95.2825
77339,30.0569,-95.1835
77340,30.6448,-95.5798
77351,30.6829,-94.8976
77375,30.0739,-95.6201
77384,30.2257,-95.4924
77385,30.1877,-95.4288
77386,30.1288,-95.4239
77407,29.6625,-95.7272
77414,28.8636,-95.9173
77418,29.9658,-96.2531
77429,29.9766,-95.6358
77434,29.5842,-96.3354
77437,29.2008,-96.2743
77450,29.745,-95.7326
77465,28.715,-96.2154
77469,29.5511,-95.7329
77478,29.6196,-95.607
77479,29.5785,-95.6066
77480,29.0415,-95.7004
77494,29.7404,-95.8304
77498,29.6396,-95.65
77504,29.6501,-95.1885
77505,29.6518,-95.1464
77514,29.662,-94.593
77521,29.7705,-94.9695
77550,29.2983,-94.793
77555,29.3305,-94.8002
77566,29.0393,-95.4401
77575,30.0946,-94.7378
77584,29.5405,-95.3208
77598,29.5564,-95.144
77640,29.8709,-93.9643
77657,30.2818,-94.2191
77665,29.8157,-94.3395
77701,30.0688,-94.1039
77702,30.0871,-94.1254
77802,30.6582,-96.3351
77833,30.1774,-96.4028
77836,30.5298,-96.7143
77845,30.5118,-96.3171
77864,30.9533,-95.9091
77868,30.3576,-96.0594
77901,28.809,-96.9993
77954,29.091,-97.2812
77957,28.9527,-96.6488
77964,29.4426,-96.9234
77979,28.6011,-96.6259
77995,29.284,-97.1306
78026,28.903,-98.544
78028,30.0416,-99.1408
78041,27.5569,-99.4907
78044,27.3637,-99.4819
78061,28.8923,-99.0944
78102,28.4222,-97.7616
78114,29.1693,-98.1936
78119,28.8046,-97.8456
78130,29.7229,-98.0742
78155,29.5613,-97.9628
78205,29.4237,-98.4925
78207,29.4229,-98.526
78223,29.3579,-98.4356
78229,29.5042,-98.5697
78232,29.5863,-98.4769
78234,29.4241,-98.4936
78240,29.5189,-98.6006
78249,29.5612,-98.6117
78251,29.4597,-98.6555
78258,29.6562,-98.4967
78259,29.6283,-98.4445
78332,27.7432,-98.0836
78363,27.4229,-97.8407
78377,28.3169,-97.2767
78404,27.7683,-97.4013
78411,27.7311,-97.3877
78414,27.677,-97.365
78503,26.1771,-98.252
78520,25.9337,-97.5174
78526,25.9717,-97.4699
78539,26.2792,-98.1832
78550,26.1951,-97.689
78552,26.1831,-97.7468
78572,26.2159,-98.3253
78582,26.3942,-98.8104
78596,26.1694,-97.9887
78610,30.0918,-97.8534
78611,30.7766,-98.2642
78613,30.5052,-97.8203
78624,30.2817,-98.8799
78626,30.633,-97.6707
78629,29.5086,-97.4495
78640,29.9966,-97.8335
78643,30.7151,-98.6109
78648,29.6826,-97.6499
78654,30.5784,-98.2751
78660,30.4421,-97.6299
78664,30.5145,-97.668
78666,29.8754,-97.9404
78681,30.5083,-97.6789
78701,30.2713,-97.7426
78704,30.2428,-97.7658
78705,30.2896,-97.7396
78717,30.506,-97.7472
78723,30.3085,-97.6849
78731,30.3471,-97.7609
78735,30.249,-97.8414
78737,30.2107,-97.9427
78745,30.2063,-97.7956
78746,30.2971,-97.8181
78751,30.3093,-97.7242
78754,30.3423,-97.6673
78758,30.3764,-97.7078
78759,30.4036,-97.7526
78801,29.2172,-99.7931
78834,28.5278,-99.8635
78840,29.4102,-100.8932
78852,28.7028,-100.4818
78861,29.3475,-99.1414
78934,29.7032,-96.5527
78957,30.0178,-97.1494
79007,35.6678,-101.3974
79014,35.9045,-100.3841
79022,36.0732,-102.5177
79027,34.5341,-102.3046
79029,35.8823,-101.968
79035,34.6417,-102.7241
79045,34.837,-102.405
79065,35.538,-100.9579
79070,36.3748,-100.8156
79072,34.1962,-101.7259
79079,35.2142,-100.249
79081,36.1927,-101.1952
79088,34.5583,-101.8039
79095,34.8717,-100.2207
79096,35.4319,-100.2568
79106,35.1977,-101.8949
79124,35.2703,-101.943
79201,34.4104,-100.2364
79241,34.1458,-101.4259
79252,34.2955,-99.7494
79316,33.1698,-102.2762
79323,32.9711,-102.8313
79331,32.7367,-101.9569
79336,33.5788,-102.3676
79339,33.9212,-102.3207
79346,33.7251,-102.7594
79347,34.2193,-102.7496
79360,32.721,-102.6828
79373,33.1988,-101.822
79408,33.5659,-101.9267
79410,33.5693,-101.8904
79412,33.5463,-101.8577
79415,33.6021,-101.876
79416,33.5924,-101.9367
79424,33.5159,-101.9344
79502,33.1301,-100.2344
79512,32.3987,-100.8609
79521,33.158,-99.7309
79529,33.4183,-99.8137
79546,32.8555,-100.4705
79549,32.7451,-100.9175
79556,32.4726,-100.3979
79567,31.962,-99.9551
79601,32.4682,-99.7182
79602,32.4178,-99.7214
79701,31.9896,-102.0626
79706,31.8816,-102.0134
79714,32.3201,-102.5409
79720,32.2787,-101.4578
79721,32.2733,-101.374
79731,31.3969,-102.3544
79735,30.8908,-102.8799
79744,30.9156,-101.9152
79745,31.855,-103.0913
79752,31.1319,-102.2153
79756,31.5813,-102.9003
79761,31.8579,-102.3523
79772,31.4467,-103.5791
79778,31.2266,-101.9441
79782,32.14,-101.8099
79830,30.2631,-103.6541
79855,31.0391,-104.8245
79902,31.7763,-106.4932
79905,31.7674,-106.4304
79911,31.8925,-106.5426
79912,31.8383,-106.5364
79920,31.8214,-106.4614
79928,31.6631,-106.1401
79938,31.8045,-105.9661
80012,39.6987,-104.8377
80021,39.8854,-105.1139
80023,39.9619,-105.0148
80026,39.998,-105.0963
80027,39.9789,-105.1456
80033,39.774,-105.0962
80045,39.7467,-104.8384
80109,39.3643,-104.9014
80112,39.5805,-104.9011
80113,39.6405,-104.9614
80122,39.5814,-104.9557
80124,39.5517,-104.8863
80129,39.5397,-105.0109
80130,39.5414,-104.9218
80138,39.5102,-104.7216
80204,39.734,-105.0259
80206,39.7331,-104.9524
80210,39.679,-104.9631
80218,39.7327,-104.9717
80220,39.7312,-104.9129
80228,39.6888,-105.156
80229,39.8671,-104.9227
80236,39.6535,-105.0376
80304,40.0375,-105.2771
80443,39.5589,-106.1332
80459,40.0632,-106.3955
80461,39.2497,-106.3015
80487,40.6327,-106.9318
80501,40.1779,-105.1009
80504,40.1306,-104.9504
80517,40.3658,-105.5142
80524,40.5986,-105.0581
80528,40.4961,-105.0002
80534,40.3355,-104.9236
80538,40.4262,-105.09
80601,39.943,-104.7866
80631,40.385,-104.6806
80634,40.4109,-104.7541
80701,40.2541,-103.8031
80723,40.2603,-103.6279
80731,40.6406,-102.6052
80734,40.5825,-102.2825
80737,40.9708,-102.2575
80751,40.6306,-103.2212
80758,40.0685,-102.393
80759,40.1301,-102.7072
80807,39.3106,-102.2583
80810,38.8198,-102.3582
80821,39.0843,-103.499
80863,38.9969,-105.0623
80906,38.7902,-104.8199
80907,38.876,-104.817
80909,38.852,-104.7735
80913,38.73,-104.7536
80918,38.9129,-104.7734
80920,38.9497,-104.767
80921,39.0487,-104.814
80923,38.9189,-104.7045
81003,38.2843,-104.6234
81004,38.2441,-104.6278
81036,38.4408,-102.5549
81050,37.9546,-103.6644
81052,38.0841,-102.6192
81073,37.4067,-102.6173
81082,37.2691,-104.5038
81089,37.6465,-104.7798
81101,37.4703,-105.8786
81132,37.6447,-106.4073
81140,37.2907,-106.0054
81147,37.2523,-107.0385
81201,38.5259,-105.9978
81212,38.4451,-105.2178
81230,38.5511,-106.931
81301,37.2874,-107.8617
81321,37.3549,-108.5837
81401,38.4678,-107.8752
81416,38.7349,-108.0604
81501,39.0783,-108.5457
81505,39.1071,-108.5968
81521,39.1637,-108.7218
81601,39.5296,-107.3252
81611,39.1951,-106.8236
81625,40.5224,-107.5615
81641,40.0387,-107.8925
81648,40.0828,-108.7991
81650,39.5491,-107.7898
81657,39.6512,-106.3234
82001,41.1437,-104.7962
82072,41.4247,-105.4781
82201,42.0495,-104.9679
82225,42.766,-104.4651
82240,42.0624,-104.1917
82301,41.7951,-107.2349
82331,41.498,-106.754
82401,44.0138,-107.9563
82410,44.3788,-108.0438
82414,44.5231,-109.0756
82431,44.8336,-108.4141
82435,44.7561,-108.7773
82443,43.7758,-108.3839
82501,43.0351,-108.2024
82601,42.8458,-106.3166
82609,42.8406,-106.2806
82633,42.7626,-105.3855
82701,43.8511,-104.2262
82716,44.282,-105.4974
82729,44.4058,-104.3837
82801,44.7849,-106.9648
82834,44.3485,-106.7073
82901,41.606,-109.23
82930,41.2609,-110.9631
83001,43.4528,-110.7393
83101,41.7887,-110.5283
83110,42.7128,-110.942
83201,42.8876,-112.4381
83211,42.6352,-112.9458
83213,43.6355,-113.3176
83221,43.1943,-112.3615
83252,42.1808,-112.262
83254,42.352,-111.3195
83263,42.1109,-111.8565
83276,42.6718,-111.5699
83301,42.5565,-114.4693
83318,42.5244,-113.7931
83330,42.9373,-114.712
83338,42.7178,-114.5012
83340,43.6692,-114.4858
83350,42.6888,-113.6481
83404,43.475,-112.0124
83422,43.7263,-111.1199
83440,43.81,-111.789
83467,45.1571,-113.8784
83501,46.3646,-116.8609
83522,46.0448,-116.3733
83530,45.9272,-116.1076
83544,46.4952,-116.2404
83605,43.6627,-116.7
83611,44.6927,-115.6417
83617,43.9089,-116.4927
83638,44.8918,-116.0789
83642,43.615,-116.3975
83647,43.1392,-115.6963
83672,44.2522,-116.9651
83687,43.5937,-116.536
83702,43.6322,-116.2052
83704,43.633,-116.2951
83706,43.5885,-116.191
83712,43.6023,-116.1649
83805,48.7306,-116.3322
83814,47.6928,-116.785
83837,47.5431,-116.1253
83843,46.7309,-116.9897
83854,47.7205,-116.9353
83861,47.2977,-116.5681
83864,48.312,-116.5332
84003,40.3928,-111.7941
84010,40.8775,-111.8727
84020,40.5046,-111.881
84032,40.4947,-111.4051
84041,41.0879,-111.9704
84057,40.3134,-111.6953
84060,40.6524,-111.5018
84065,40.4954,-111.9444
84066,40.3102,-110.0108
84074,40.5454,-112.3002
84078,40.4406,-109.5469
84088,40.5959,-111.9644
84094,40.5688,-111.8617
84097,40.2972,-111.6705
84102,40.76,-111.8627
84106,40.7056,-111.8548
84107,40.6568,-111.8904
84113,40.7658,-111.8364
84115,40.7145,-111.8931
84124,40.6772,-111.8133
84132,40.7727,-111.8385
84143,40.7869,-111.9008
84148,40.7568,-111.8376
84302,41.5079,-112.0152
84337,41.7016,-112.1813
84341,41.7759,-111.8068
84403,41.1894,-111.9489
84405,41.1739,-111.9809
84501,39.602,-110.8081
84511,37.5863,-109.4866
84532,38.5677,-109.5271
84535,37.9217,-109.3153
84604,40.2607,-111.6549
84605,40.177,-111.536
84624,39.3755,-112.5319
84631,38.9805,-112.3313
84634,39.1545,-111.8167
84647,39.5232,-111.5039
84648,39.6923,-111.8359
84651,40.0449,-111.7321
84660,40.1099,-111.6462
84701,38.7388,-112.0744
84713,38.2807,-112.6299
84721,37.6775,-113.0619
84741,37.0475,-112.5263
84751,38.3311,-112.9934
84759,37.8078,-112.4369
84790,37.0831,-113.5581
85006,33.465,-112.0474
85007,33.4523,-112.0893
85008,33.4665,-111.9984
85012,33.5097,-112.0678
85013,33.5085,-112.0827
85015,33.5082,-112.1011
85016,33.5021,-112.0305
85018,33.4958,-111.9883
85020,33.5623,-112.0559
85027,33.6819,-112.0996
85032,33.6238,-112.0044
85037,33.4913,-112.2468
85054,33.6731,-111.9461
85085,33.7529,-112.0893
85120,33.3931,-111.5768
85122,32.8905,-111.754
85139,32.9576,-112.0534
85140,33.1911,-111.528
85147,33.1234,-111.7384
85202,33.3851,-111.8724
85206,33.4026,-111.7242
85209,33.3782,-111.6406
85212,33.3425,-111.6353
85224,33.3301,-111.8632
85225,33.3105,-111.8239
85234,33.3527,-111.7809
85251,33.4936,-111.9167
85255,33.6968,-111.8892
85258,33.5647,-111.8931
85260,33.6013,-111.8867
85283,33.3665,-111.9312
85286,33.2711,-111.8311
85295,33.3054,-111.7408
85297,33.2781,-111.7096
85302,33.5675,-112.1753
85306,33.6239,-112.1776
85308,33.6539,-112.1694
85338,33.4368,-112.3834
85339,33.3436,-112.1716
85344,34.15,-114.2891
85351,33.6061,-112.2797
85364,32.7015,-114.6424
85365,32.7093,-114.4905
85374,33.63,-112.3314
85375,33.6856,-112.3659
85378,33.6306,-112.3332
85390,33.8944,-112.8603
85392,33.4777,-112.3093
85395,33.479,-112.3947
85501,33.4024,-110.7892
85541,34.2198,-111.2878
85542,33.3103,-110.4554
85546,32.8295,-109.6266
85602,31.9883,-110.2941
85603,31.4086,-109.9117
85621,31.377,-110.9435
85629,31.9452,-111.0002
85634,32.0315,-112.0065
85635,31.5365,-110.2666
85643,32.373,-109.8631
85704,32.3379,-110.9855
85711,32.2127,-110.8829
85712,32.25,-110.8869
85713,32.1941,-110.9739
85719,32.2474,-110.9491
85723,32.2217,-110.9265
85741,32.3472,-111.0419
85745,32.2434,-111.0179
85755,32.4227,-110.9768
85901,34.2998,-110.0
85929,34.1662,-109.9869
85938,34.1702,-109.3315
85941,33.8021,-109.9937
86001,35.1859,-111.662
86004,35.2257,-111.5741
86040,36.9147,-111.4558
86042,35.8617,-110.3875
86045,36.1037,-111.2686
86047,35.0242,-110.6974
86301,34.5917,-112.4265
86313,34.7067,-112.3977
86326,34.7055,-112.0091
86401,35.1328,-113.7033
86403,34.4814,-114.3483
86426,35.0052,-114.5687
